Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8,
149497406,0000022B,false,Rx,1,8,13,04,8B,00,02,00,3A,B8,
149497648,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149497887,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149498120,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149498352,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149498601,00000719,false,Rx,1,8,02,00,00,00,00,00,00,00,
149498849,0000071B,false,Rx,1,8,01,00,00,00,CC,0C,00,00,
149505522,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149506144,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149506932,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149538699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149538834,0000010C,false,Rx,1,2,27,00,00,00,00,00,00,00,
149538982,00000549,false,Rx,1,2,27,FF,00,00,00,00,00,00,
149539118,00000547,false,Rx,1,2,27,FF,00,00,00,00,00,00,
149539252,0000054B,false,Rx,1,2,27,FF,00,00,00,00,00,00,
149557130,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149557376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149557624,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149595694,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149595926,00000227,false,Rx,1,8,46,04,AB,00,08,00,3A,B8,
149596174,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149596421,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
149596653,00000229,false,Rx,1,8,67,04,94,00,16,00,3A,B8,
149596903,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149597143,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149597383,0000022B,false,Rx,1,8,24,04,8C,00,0C,00,3A,B8,
149597624,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149597856,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149598096,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149598330,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149598577,00000717,false,Rx,1,8,04,00,00,00,0D,09,00,00,
149598826,0000071B,false,Rx,1,8,02,00,00,00,00,00,00,00,
149605506,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149606099,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149606931,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149638704,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149657129,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149657377,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149657624,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149695675,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
149695908,00000227,false,Rx,1,8,4B,04,B3,00,09,00,3A,B8,
149696155,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149696395,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149696628,00000229,false,Rx,1,8,66,04,99,00,02,00,3A,B8,
149696877,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149697117,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
149697358,0000022B,false,Rx,1,8,29,04,8B,00,12,00,3A,B8,
149697605,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149697837,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149698071,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149698311,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149698558,00000717,false,Rx,1,8,05,00,00,00,00,00,00,00,
149698799,00000719,false,Rx,1,8,04,00,00,00,0D,09,02,00,
149705493,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149706078,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149706881,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149738699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149738834,0000010C,false,Rx,1,2,28,00,00,00,00,00,00,00,
149738983,00000547,false,Rx,1,2,28,FF,00,00,00,00,00,00,
149739110,00000549,false,Rx,1,2,28,FF,00,00,00,00,00,00,
149739243,0000054B,false,Rx,1,2,28,FF,00,00,00,00,00,00,
149757129,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149757369,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149757623,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149795653,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149795886,00000227,false,Rx,1,8,4A,04,B1,00,06,00,3A,B8,
149796133,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149796382,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
149796614,00000229,false,Rx,1,8,6C,04,93,00,06,00,3A,B8,
149796856,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149797103,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149797337,0000022B,false,Rx,1,8,29,04,86,00,07,00,3A,B8,
149797584,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149797817,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149798051,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149798291,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149798523,00000717,false,Rx,1,8,06,00,25,39,00,08,00,40,
149798773,00000719,false,Rx,1,8,05,00,00,00,00,00,00,00,
149799020,0000071B,false,Rx,1,8,04,00,00,00,0D,09,01,00,
149805456,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149806078,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149806866,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149838705,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149857127,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149857373,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149857620,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149895643,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149895875,00000227,false,Rx,1,8,4F,04,B3,00,07,00,3A,B8,
149896123,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149896364,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149896604,00000229,false,Rx,1,8,73,04,8C,00,0C,00,3A,B8,
149896846,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149897087,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149897320,0000022B,false,Rx,1,8,3B,04,8E,00,04,00,3A,B8,
149897567,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149897801,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149898041,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149898273,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149898514,00000717,false,Rx,1,8,07,00,00,00,02,25,00,00,
149898756,00000719,false,Rx,1,8,06,00,D1,38,00,08,00,40,
149898996,0000071B,false,Rx,1,8,05,00,00,00,00,00,00,00,
149905454,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
149906038,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
149906856,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
149938702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
149938836,0000010C,false,Rx,1,2,29,00,00,00,00,00,00,00,
149938985,0000054B,false,Rx,1,2,29,FF,00,00,00,00,00,00,
149939119,00000547,false,Rx,1,2,29,FF,00,00,00,00,00,00,
149939247,00000549,false,Rx,1,2,29,FF,00,00,00,00,00,00,
149957130,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149957376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149957623,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
149995618,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149995850,00000227,false,Rx,1,8,59,04,AE,00,09,00,3A,B8,
149996099,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149996338,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
149996571,00000229,false,Rx,1,8,74,04,92,00,03,00,3A,B8,
149996820,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
149997060,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
149997300,0000022B,false,Rx,1,8,3A,04,87,00,09,00,3A,B8,
149997547,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
149997781,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149998013,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149998253,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
149998487,00000717,false,Rx,1,8,08,00,00,00,8D,39,00,00,
149998737,00000719,false,Rx,1,8,07,00,00,00,02,25,00,00,
149998976,0000071B,false,Rx,1,8,06,00,F1,38,00,08,00,40,
150005412,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150006034,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150006815,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150038702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150057124,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150057370,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150057619,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150095489,00000367,false,Rx,1,8,00,00,00,00,00,00,00,00,
150095729,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150095963,00000227,false,Rx,1,8,5D,04,AC,00,03,00,3A,B8,
150096202,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150096442,00000229,false,Rx,1,8,78,04,8E,00,05,00,3A,B8,
150096684,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150096932,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150097172,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150097412,0000022B,false,Rx,1,8,39,04,89,00,0B,00,3A,B8,
150097659,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150097893,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150098125,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150098358,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150098598,00000717,false,Rx,1,8,09,00,4D,39,00,00,00,00,
150098839,00000719,false,Rx,1,8,08,00,00,00,55,39,00,00,
150099081,0000071B,false,Rx,1,8,07,00,00,00,02,25,00,00,
150105383,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150105630,00000377,false,Rx,1,8,00,00,00,00,00,00,00,00,
150105991,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150106817,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150115481,00000347,false,Rx,1,8,00,00,00,00,00,08,00,00,
150125492,00000357,false,Rx,1,8,00,00,00,00,00,00,00,00,
150135505,00000327,false,Rx,1,8,00,00,00,00,00,00,00,00,
150138701,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150138835,0000010C,false,Rx,1,2,2A,00,00,00,00,00,00,00,
150138993,00000547,false,Rx,1,2,2A,FF,00,00,00,00,00,00,
150139127,00000549,false,Rx,1,2,2A,FF,00,00,00,00,00,00,
150139253,0000054B,false,Rx,1,2,2A,FF,00,00,00,00,00,00,
150145501,00000337,false,Rx,1,8,00,00,00,00,00,00,00,00,
150157129,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150157377,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150157624,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150195564,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
150195798,00000227,false,Rx,1,8,63,04,B1,00,12,00,3A,B8,
150196045,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150196278,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150196519,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150196752,00000229,false,Rx,1,8,77,04,94,00,10,00,3A,B8,
150197000,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
150197232,0000022B,false,Rx,1,8,3A,04,8E,00,14,00,3A,B8,
150197473,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150197721,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150197961,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150198194,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150198442,00000369,false,Rx,1,8,00,00,00,00,00,00,00,00,
150198690,00000717,false,Rx,1,8,0A,00,00,00,00,00,00,00,
150198931,00000719,false,Rx,1,8,09,00,95,39,00,00,00,00,
150199171,0000071B,false,Rx,1,8,08,00,00,00,6D,39,00,00,
150205384,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150205969,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150206217,00000379,false,Rx,1,8,00,00,00,00,00,00,00,00,
150206766,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150216074,00000349,false,Rx,1,8,00,00,00,00,00,08,00,00,
150226079,00000359,false,Rx,1,8,00,00,00,00,00,00,00,00,
150236091,00000329,false,Rx,1,8,00,00,00,00,00,00,00,00,
150238705,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150246089,00000339,false,Rx,1,8,00,00,00,00,00,00,00,00,
150257129,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150257376,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150257624,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150295531,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150295765,00000227,false,Rx,1,8,69,04,B7,00,05,00,3A,B8,
150296012,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150296259,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
150296493,00000229,false,Rx,1,8,82,04,92,00,18,00,3A,B8,
150296741,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150296974,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150297215,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150297455,0000022B,false,Rx,1,8,3E,04,8A,00,06,00,3A,B8,
150297702,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150297936,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150298168,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150298416,0000036B,false,Rx,1,8,00,00,00,00,00,00,00,00,
150298665,00000717,false,Rx,1,8,0B,00,00,00,00,00,00,00,
150298913,00000719,false,Rx,1,8,0A,00,00,00,00,00,00,00,
150299153,0000071B,false,Rx,1,8,09,00,85,39,00,00,00,00,
150305335,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150305965,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150306753,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150307001,0000037B,false,Rx,1,8,00,00,00,00,00,00,00,00,
150316847,0000034B,false,Rx,1,8,00,00,00,00,00,08,00,00,
150326865,0000035B,false,Rx,1,8,00,00,00,00,00,00,00,00,
150336870,0000032B,false,Rx,1,8,00,00,00,00,00,00,00,00,
150338699,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150338835,0000010C,false,Rx,1,2,2B,00,00,00,00,00,00,00,
150338984,00000547,false,Rx,1,2,2B,FF,00,00,00,00,00,00,
150339118,00000549,false,Rx,1,2,2B,FF,00,00,00,00,00,00,
150339252,0000054B,false,Rx,1,2,2B,FF,00,00,00,00,00,00,
150346863,0000033B,false,Rx,1,8,00,00,00,00,00,00,00,00,
150357124,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150357370,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150357617,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150395528,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
150395767,00000227,false,Rx,1,8,6B,04,A7,00,05,00,3A,B8,
150396015,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150396263,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
150396496,00000229,false,Rx,1,8,81,04,8F,00,0A,00,3A,B8,
150396737,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150396978,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150397218,0000022B,false,Rx,1,8,3E,04,87,00,02,00,3A,B8,
150397465,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150397697,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150397931,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150398171,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150398411,00000717,false,Rx,1,8,0C,01,00,04,04,06,01,00,
150398652,00000719,false,Rx,1,8,0B,00,00,00,00,00,00,00,
150398900,0000071B,false,Rx,1,8,0A,00,00,00,00,00,00,00,
150405328,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150405928,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150406753,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150438702,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150457125,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150457371,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150457619,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150495495,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150495727,00000227,false,Rx,1,8,68,04,AD,00,02,00,3A,B8,
150495975,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150496216,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150496456,00000229,false,Rx,1,8,84,04,8B,00,0A,00,3A,B8,
150496697,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150496938,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150497170,0000022B,false,Rx,1,8,45,04,8D,00,02,00,3A,B8,
150497417,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150497650,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150497891,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150498123,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150498364,00000717,false,Rx,1,8,0E,00,00,02,C6,20,00,00,
150498604,00000719,false,Rx,1,8,0C,01,00,04,04,06,01,00,
150498853,0000071B,false,Rx,1,8,0B,00,00,00,00,00,00,00,
150505288,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150505917,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150506705,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150538697,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150538831,0000010C,false,Rx,1,2,2C,00,00,00,00,00,00,00,
150538979,0000054B,false,Rx,1,2,2C,FF,00,00,00,00,00,00,
150539115,00000547,false,Rx,1,2,2C,FF,00,00,00,00,00,00,
150539249,00000549,false,Rx,1,2,2C,FF,00,00,00,00,00,00,
150557127,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150557373,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150557622,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150595465,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150595697,00000227,false,Rx,1,8,6F,04,AC,00,0D,00,3A,B8,
150595945,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150596193,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
150596425,00000229,false,Rx,1,8,8B,04,8D,00,09,00,3A,B8,
150596674,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150596914,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150597147,0000022B,false,Rx,1,8,50,04,90,00,09,00,3A,B8,
150597395,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150597626,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150597868,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150598100,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150598334,00000717,false,Rx,1,8,0F,00,CD,01,64,24,00,00,
150598574,00000719,false,Rx,1,8,0E,00,00,02,C6,20,00,00,
150598815,0000071B,false,Rx,1,8,0C,01,00,04,04,06,01,00,
150605266,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150605881,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150606706,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150638696,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150657127,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150657374,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150657621,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150695433,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150695673,00000227,false,Rx,1,8,71,04,B0,00,06,00,3A,B8,
150695922,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150696162,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150696394,00000229,false,Rx,1,8,88,04,8C,00,01,00,3A,B8,
150696643,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150696891,0000020B,false,Rx,1,8,00,00,00,00,68,01,14,00,
150697123,0000022B,false,Rx,1,8,47,04,8B,00,17,00,3A,B8,
150697372,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150697603,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150697837,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150698079,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150698319,00000717,false,Rx,1,8,10,FA,0F,00,18,00,00,00,
150698559,00000719,false,Rx,1,8,0F,00,CD,01,6B,24,00,00,
150698801,0000071B,false,Rx,1,8,0E,00,00,02,C6,20,00,00,
150705265,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150705865,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150706659,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150738705,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150738832,0000010C,false,Rx,1,2,2D,00,00,00,00,00,00,00,
150738981,00000549,false,Rx,1,2,2D,FF,00,00,00,00,00,00,
150739114,00000547,false,Rx,1,2,2D,FF,00,00,00,00,00,00,
150739241,0000054B,false,Rx,1,2,2D,FF,00,00,00,00,00,00,
150757126,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150757374,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150757621,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150795409,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150795641,00000227,false,Rx,1,8,76,04,A4,00,0A,00,3A,B8,
150795884,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150796138,00000209,false,Rx,1,8,00,00,00,00,68,01,14,00,
150796372,00000229,false,Rx,1,8,91,04,8B,00,08,00,3A,B8,
150796612,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150796861,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150797094,0000022B,false,Rx,1,8,58,04,93,00,08,00,3A,B8,
150797341,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150797573,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150797806,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150798047,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150798287,00000717,false,Rx,1,8,11,00,84,FF,00,00,02,02,
150798527,00000719,false,Rx,1,8,10,FE,0F,00,17,00,00,00,
150798769,0000071B,false,Rx,1,8,0F,00,CD,01,2E,24,00,00,
150805212,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150805857,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150806637,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150838705,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150857127,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150857373,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150857620,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150895402,00000207,false,Rx,1,8,00,00,00,00,68,01,14,00,
150895641,00000227,false,Rx,1,8,79,04,A8,00,06,00,3A,B8,
150895889,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150896129,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150896363,00000229,false,Rx,1,8,9A,04,89,00,04,00,3A,B8,
150896610,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150896851,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150897084,0000022B,false,Rx,1,8,4C,04,8B,00,04,00,3A,B8,
150897332,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150897563,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150897798,00000249,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150898038,0000024B,false,Rx,1,8,66,7D,89,03,00,00,26,00,
150898277,00000717,false,Rx,1,8,12,40,29,00,27,00,27,00,
150898511,00000719,false,Rx,1,8,11,00,98,FF,00,00,02,02,
150898752,0000071B,false,Rx,1,8,10,05,00,00,15,00,00,00,
150905210,00000217,false,Rx,1,8,00,00,7F,00,80,02,00,04,
150905809,00000219,false,Rx,1,8,00,C0,7F,00,83,02,00,04,
150906641,0000021B,false,Rx,1,8,00,80,00,00,7F,02,00,04,
150938697,0000045C,false,Rx,1,8,00,00,09,3E,00,00,00,00,
150938831,0000010C,false,Rx,1,2,2E,00,00,00,00,00,00,00,
150938987,0000054B,false,Rx,1,2,2E,FF,00,00,00,00,00,00,
150939114,00000547,false,Rx,1,2,2E,FF,00,00,00,00,00,00,
150939249,00000549,false,Rx,1,2,2E,FF,00,00,00,00,00,00,
150957128,0000042C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150957374,0000043C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150957622,0000044C,false,Rx,1,8,00,60,00,00,20,00,00,00,
150995367,00000207,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150995606,00000227,false,Rx,1,8,7E,04,A9,00,09,00,3A,B8,
150995854,00000237,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150996095,00000209,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150996328,00000229,false,Rx,1,8,9B,04,89,00,09,00,3A,B8,
150996568,00000239,false,Rx,1,8,3E,41,00,17,00,00,00,00,
150996810,0000020B,false,Rx,1,8,00,00,C0,FF,68,01,14,00,
150997042,0000022B,false,Rx,1,8,5A,04,8B,00,07,00,3A,B8,
150997289,0000023B,false,Rx,1,8,3D,41,00,17,00,00,00,00,
150997522,00000247,false,Rx,1,8,66,7D,89,03,00,00,26,00,
